metric,value,step
loss/category_loss,1.2785485982894897,1352.0
loss/category_loss,1.0386325120925903,1362.0
loss/category_loss,0.5363554358482361,1372.0
loss/category_loss,0.8319742679595947,1382.0
loss/category_loss,0.6337333917617798,1392.0
loss/category_loss,0.7195397615432739,1402.0
loss/category_loss,1.0619202852249146,1412.0
loss/category_loss,1.3141059875488281,1422.0
loss/category_loss,0.9062071442604065,1432.0
loss/category_loss,1.3340131044387817,1442.0
loss/category_loss,1.2187162637710571,1452.0
loss/category_loss,0.988472580909729,1462.0
loss/category_loss,1.3111239671707153,1472.0
loss/category_loss,0.9955331683158875,1482.0
loss/category_loss,0.5546828508377075,1492.0
loss/category_loss,0.7593668103218079,1502.0
loss/category_loss,0.7941370606422424,1512.0
loss/category_loss,0.9441657662391663,1522.0
loss/category_loss,1.123534917831421,1532.0
loss/category_loss,1.1707985401153564,1542.0
loss/category_loss,0.9850416779518127,1552.0
loss/category_loss,1.037056803703308,1562.0
loss/category_loss,0.792238712310791,1575.0
loss/category_loss,0.614157497882843,1585.0
loss/category_loss,0.6956742405891418,1595.0
loss/category_loss,0.6971600651741028,1605.0
loss/category_loss,0.7219012975692749,1615.0
loss/category_loss,1.2396092414855957,1625.0
loss/category_loss,0.43356913328170776,1635.0
loss/category_loss,0.9748690724372864,1645.0
loss/category_loss,0.6977393627166748,1655.0
loss/category_loss,1.0932198762893677,1665.0
loss/category_loss,0.8189930319786072,1675.0
loss/category_loss,0.7793563604354858,1685.0
loss/category_loss,0.6876777410507202,1695.0
loss/category_loss,1.2864254713058472,1705.0
loss/category_loss,0.5347296595573425,1715.0
loss/category_loss,1.0182921886444092,1725.0
loss/category_loss,1.5531466007232666,1735.0
loss/category_loss,0.5882147550582886,1745.0
loss/category_loss,0.549688994884491,1755.0
loss/category_loss,0.5747387409210205,1765.0
loss/category_loss,0.5240898132324219,1775.0
loss/category_loss,0.8559136390686035,1785.0
loss/category_loss,0.7145254611968994,1795.0
loss/category_loss,0.955716073513031,1805.0
loss/category_loss,1.088114619255066,1815.0
loss/category_loss,1.0439651012420654,1825.0
loss/category_loss,0.8558261394500732,1835.0
loss/category_loss,0.5877878665924072,1845.0
loss/category_loss,1.0218720436096191,1855.0
loss/category_loss,0.5839488506317139,1865.0
loss/category_loss,1.1115610599517822,1875.0
loss/category_loss,0.679628849029541,1888.0
loss/category_loss,0.46588796377182007,1898.0
loss/category_loss,1.059611201286316,1908.0
loss/category_loss,0.8889613151550293,1918.0
loss/category_loss,0.6537102460861206,1928.0
loss/category_loss,0.5038430690765381,1938.0
loss/category_loss,0.9902529120445251,1948.0
loss/category_loss,0.752676784992218,1958.0
loss/category_loss,0.6677179336547852,1968.0
loss/category_loss,0.502816915512085,1978.0
loss/category_loss,0.4988821744918823,1988.0
loss/category_loss,0.443767786026001,1998.0
loss/category_loss,0.7689623832702637,2008.0
loss/category_loss,0.7649571299552917,2018.0
loss/category_loss,0.7195044755935669,2028.0
loss/category_loss,0.9394855499267578,2038.0
loss/category_loss,0.35126179456710815,2048.0
loss/category_loss,0.6161605715751648,2058.0
loss/category_loss,0.5933152437210083,2068.0
loss/category_loss,0.6528883576393127,2078.0
loss/category_loss,0.5025089979171753,2088.0
loss/category_loss,0.7963650226593018,2098.0
loss/category_loss,0.6359297037124634,2108.0
loss/category_loss,0.7402915954589844,2118.0
loss/category_loss,0.8215011954307556,2128.0
loss/category_loss,0.4489474594593048,2138.0
loss/category_loss,0.548227846622467,2148.0
loss/category_loss,0.9338716268539429,2158.0
loss/category_loss,0.3885388672351837,2168.0
loss/category_loss,1.1351311206817627,2178.0
loss/category_loss,0.6410294771194458,2188.0
loss/category_loss,0.26823216676712036,2201.0
loss/category_loss,0.39363110065460205,2211.0
loss/category_loss,0.9912075996398926,2221.0
loss/category_loss,0.5514054894447327,2231.0
loss/category_loss,0.4358302354812622,2241.0
loss/category_loss,0.6258168816566467,2251.0
loss/category_loss,0.8022968173027039,2261.0
loss/category_loss,0.6954549551010132,2271.0
loss/category_loss,0.4332328736782074,2281.0
loss/category_loss,0.41785234212875366,2291.0
loss/category_loss,0.38215526938438416,2301.0
loss/category_loss,0.4781390130519867,2311.0
loss/category_loss,0.799633800983429,2321.0
loss/category_loss,1.127760410308838,2331.0
loss/category_loss,0.2645062208175659,2341.0
loss/category_loss,0.4254176616668701,2351.0
loss/category_loss,0.7563987970352173,2361.0
loss/category_loss,0.49455398321151733,2371.0
loss/category_loss,0.6685194373130798,2381.0
loss/category_loss,0.5104389190673828,2391.0
loss/category_loss,0.5401546359062195,2401.0
loss/category_loss,1.009777545928955,2411.0
loss/category_loss,0.6908416748046875,2421.0
loss/category_loss,0.663060188293457,2431.0
loss/category_loss,0.42377930879592896,2441.0
loss/category_loss,0.32730573415756226,2451.0
loss/category_loss,0.562138020992279,2461.0
loss/category_loss,0.5963104963302612,2471.0
loss/category_loss,0.5246323347091675,2481.0
loss/category_loss,0.4556681215763092,2491.0
loss/category_loss,0.39842939376831055,2501.0
loss/category_loss,0.6377479434013367,2514.0
loss/category_loss,0.42791318893432617,2524.0
loss/category_loss,0.3059382140636444,2534.0
loss/category_loss,0.3794711232185364,2544.0
loss/category_loss,0.3416171669960022,2554.0
loss/category_loss,0.44006654620170593,2564.0
loss/category_loss,0.48409271240234375,2574.0
loss/category_loss,0.3187894821166992,2584.0
loss/category_loss,0.18989606201648712,2594.0
loss/category_loss,0.606146514415741,2604.0
loss/category_loss,0.4814395606517792,2614.0
loss/category_loss,0.1161765456199646,2624.0
loss/category_loss,0.2679111361503601,2634.0
loss/category_loss,0.24791523814201355,2644.0
loss/category_loss,0.2525021433830261,2654.0
loss/category_loss,0.38316377997398376,2664.0
loss/category_loss,0.557984471321106,2674.0
loss/category_loss,0.5362826585769653,2684.0
loss/category_loss,0.2811200022697449,2694.0
loss/category_loss,0.2517985701560974,2704.0
loss/category_loss,0.6578670740127563,2714.0
loss/category_loss,0.5188721418380737,2724.0
loss/category_loss,0.2719953656196594,2734.0
loss/category_loss,0.5003674626350403,2744.0
loss/category_loss,0.27782750129699707,2754.0
loss/category_loss,0.5566032528877258,2764.0
loss/category_loss,0.35899534821510315,2774.0
loss/category_loss,0.27327781915664673,2784.0
loss/category_loss,0.23318101465702057,2794.0
loss/category_loss,0.46357131004333496,2804.0
loss/category_loss,0.3196876347064972,2814.0
loss/category_loss,0.35002535581588745,2827.0
loss/category_loss,0.2777915894985199,2837.0
loss/category_loss,0.21749119460582733,2847.0
loss/category_loss,0.38497835397720337,2857.0
loss/category_loss,0.2505250573158264,2867.0
loss/category_loss,0.42631107568740845,2877.0
loss/category_loss,0.553878664970398,2887.0
loss/category_loss,0.3376379609107971,2897.0
loss/category_loss,0.36629870533943176,2907.0
loss/category_loss,0.4729488492012024,2917.0
loss/category_loss,0.2269088327884674,2927.0
loss/category_loss,0.33107832074165344,2937.0
loss/category_loss,0.5039600133895874,2947.0
loss/category_loss,0.4287969470024109,2957.0
loss/category_loss,0.33148258924484253,2967.0
loss/category_loss,0.2064644992351532,2977.0
loss/category_loss,0.20422926545143127,2987.0
loss/category_loss,0.8257992267608643,2997.0
loss/category_loss,0.5520400404930115,3007.0
loss/category_loss,0.5224559307098389,3017.0
loss/category_loss,0.295365571975708,3027.0
loss/category_loss,0.38825705647468567,3037.0
loss/category_loss,0.35850000381469727,3047.0
loss/category_loss,0.1706540733575821,3057.0
loss/category_loss,0.485718309879303,3067.0
loss/category_loss,0.6858171224594116,3077.0
loss/category_loss,0.7192492485046387,3087.0
loss/category_loss,0.2625316381454468,3097.0
loss/category_loss,0.39655113220214844,3107.0
loss/category_loss,0.7318556308746338,3117.0
loss/category_loss,0.27613791823387146,3127.0
loss/category_loss,0.46275845170021057,3140.0
loss/category_loss,0.2602231502532959,3150.0
loss/category_loss,0.3321562111377716,3160.0
loss/category_loss,0.27359434962272644,3170.0
loss/category_loss,0.20572715997695923,3180.0
loss/category_loss,0.9339112043380737,3190.0
loss/category_loss,0.418921560049057,3200.0
loss/category_loss,0.36493682861328125,3210.0
loss/category_loss,0.32174772024154663,3220.0
loss/category_loss,0.36911532282829285,3230.0
loss/category_loss,0.31441497802734375,3240.0
loss/category_loss,0.537143349647522,3250.0
loss/category_loss,0.13185341656208038,3260.0
loss/category_loss,0.08603177219629288,3270.0
loss/category_loss,0.31002289056777954,3280.0
loss/category_loss,0.5404489040374756,3290.0
loss/category_loss,0.714993953704834,3300.0
loss/category_loss,0.3126712143421173,3310.0
loss/category_loss,0.2757940888404846,3320.0
loss/category_loss,0.19425290822982788,3330.0
loss/category_loss,0.7193754315376282,3340.0
loss/category_loss,0.5222700834274292,3350.0
loss/category_loss,0.07084053009748459,3360.0
loss/category_loss,0.40759846568107605,3370.0
loss/category_loss,0.42138051986694336,3380.0
loss/category_loss,0.3275717794895172,3390.0
loss/category_loss,0.31748130917549133,3400.0
loss/category_loss,0.1496836096048355,3410.0
loss/category_loss,0.20497563481330872,3420.0
loss/category_loss,0.19013191759586334,3430.0
loss/category_loss,0.2025764286518097,3440.0
loss/category_loss,0.31877371668815613,3453.0
loss/category_loss,0.07624684274196625,3463.0
loss/category_loss,0.11918465048074722,3473.0
loss/category_loss,0.5609523057937622,3483.0
loss/category_loss,0.1578027456998825,3493.0
loss/category_loss,0.08692850172519684,3503.0
loss/category_loss,0.13827872276306152,3513.0
loss/category_loss,0.1337151974439621,3523.0
loss/category_loss,0.2141364961862564,3533.0
loss/category_loss,0.43485313653945923,3543.0
loss/category_loss,0.2651383876800537,3553.0
loss/category_loss,0.3985244035720825,3563.0
loss/category_loss,0.11403152346611023,3573.0
loss/category_loss,0.15777713060379028,3583.0
loss/category_loss,0.26892054080963135,3593.0
loss/category_loss,0.20950959622859955,3603.0
loss/category_loss,0.22457006573677063,3613.0
loss/category_loss,0.41614872217178345,3623.0
loss/category_loss,0.3241410255432129,3633.0
loss/category_loss,0.21002407371997833,3643.0
loss/category_loss,0.2842203378677368,3653.0
loss/category_loss,0.3599988520145416,3663.0
loss/category_loss,0.30533480644226074,3673.0
loss/category_loss,0.20081353187561035,3683.0
loss/category_loss,0.2213154137134552,3693.0
loss/category_loss,0.12554806470870972,3703.0
loss/category_loss,0.4332469701766968,3713.0
loss/category_loss,0.05033585801720619,3723.0
loss/category_loss,0.1509227454662323,3733.0
loss/category_loss,0.2305198460817337,3743.0
loss/category_loss,0.13207316398620605,3753.0
loss/category_loss,0.4845637083053589,3766.0
loss/category_loss,0.1213967576622963,3776.0
loss/category_loss,0.3290337324142456,3786.0
loss/category_loss,0.27018874883651733,3796.0
loss/category_loss,0.2878260612487793,3806.0
loss/category_loss,0.31646963953971863,3816.0
loss/category_loss,0.07442507147789001,3826.0
loss/category_loss,0.2441367357969284,3836.0
loss/category_loss,0.07705256342887878,3846.0
loss/category_loss,0.203403502702713,3856.0
loss/category_loss,0.43737566471099854,3866.0
loss/category_loss,0.0896390751004219,3876.0
loss/category_loss,0.2446000725030899,3886.0
loss/category_loss,0.3603334128856659,3896.0
loss/category_loss,0.21178559958934784,3906.0
loss/category_loss,0.24090781807899475,3916.0
loss/category_loss,0.21648092567920685,3926.0
loss/category_loss,0.21859589219093323,3936.0
loss/category_loss,0.1602235734462738,3946.0
loss/category_loss,0.3900512158870697,3956.0
loss/category_loss,0.41485434770584106,3966.0
loss/category_loss,0.3572952151298523,3976.0
loss/category_loss,0.3334135413169861,3986.0
loss/category_loss,0.5196230411529541,3996.0
loss/category_loss,0.13894367218017578,4006.0
loss/category_loss,0.12524396181106567,4016.0
loss/category_loss,0.19035285711288452,4026.0
loss/category_loss,0.13948671519756317,4036.0
loss/category_loss,0.28822219371795654,4046.0
loss/category_loss,0.6122952699661255,4056.0
loss/category_loss,0.024312809109687805,4066.0
loss/category_loss,0.35131433606147766,4079.0
loss/category_loss,0.04615740850567818,4089.0
loss/category_loss,0.2554202675819397,4099.0
loss/category_loss,0.0582408681511879,4109.0
loss/category_loss,0.0824548751115799,4119.0
loss/category_loss,0.49802249670028687,4129.0
loss/category_loss,0.4671756625175476,4139.0
loss/category_loss,0.20888599753379822,4149.0
loss/category_loss,0.07679952681064606,4159.0
loss/category_loss,0.2259068638086319,4169.0
loss/category_loss,0.1534799188375473,4179.0
loss/category_loss,0.17180578410625458,4189.0
loss/category_loss,0.09842042624950409,4199.0
loss/category_loss,0.21130922436714172,4209.0
loss/category_loss,0.31390830874443054,4219.0
loss/category_loss,0.5367535352706909,4229.0
loss/category_loss,0.6035856008529663,4239.0
loss/category_loss,0.3402799367904663,4249.0
loss/category_loss,0.21044620871543884,4259.0
loss/category_loss,0.2348070591688156,4269.0
loss/category_loss,0.41633301973342896,4279.0
loss/category_loss,0.5254741907119751,4289.0
loss/category_loss,0.5041147470474243,4299.0
loss/category_loss,0.24099652469158173,4309.0
loss/category_loss,0.14801405370235443,4319.0
loss/category_loss,0.07402286678552628,4329.0
loss/category_loss,0.18906797468662262,4339.0
loss/category_loss,0.453403115272522,4349.0
loss/category_loss,0.14582490921020508,4359.0
loss/category_loss,0.03208934888243675,4369.0
loss/category_loss,0.5009487271308899,4379.0
loss/category_loss,0.09159313142299652,4392.0
loss/category_loss,0.04178953915834427,4402.0
loss/category_loss,0.4086538553237915,4412.0
loss/category_loss,0.1051190197467804,4422.0
loss/category_loss,0.15163904428482056,4432.0
loss/category_loss,0.06352367252111435,4442.0
loss/category_loss,0.20449180901050568,4452.0
loss/category_loss,0.09476660192012787,4462.0
loss/category_loss,0.5832687616348267,4472.0
loss/category_loss,0.32716014981269836,4482.0
loss/category_loss,0.0718175545334816,4492.0
loss/category_loss,0.047768332064151764,4502.0
loss/category_loss,0.1626872569322586,4512.0
loss/category_loss,0.2247643917798996,4522.0
loss/category_loss,0.21815693378448486,4532.0
loss/category_loss,0.1405198723077774,4542.0
loss/category_loss,0.3070213496685028,4552.0
loss/category_loss,0.5325570702552795,4562.0
loss/category_loss,0.16924414038658142,4572.0
loss/category_loss,0.08438185602426529,4582.0
loss/category_loss,0.5384722352027893,4592.0
loss/category_loss,0.4471251368522644,4602.0
loss/category_loss,0.27693650126457214,4612.0
loss/category_loss,0.20197328925132751,4622.0
loss/category_loss,0.26221850514411926,4632.0
loss/category_loss,0.22601094841957092,4642.0
loss/category_loss,0.15390916168689728,4652.0
loss/category_loss,0.5569427013397217,4662.0
loss/category_loss,0.16281519830226898,4672.0
loss/category_loss,0.19281643629074097,4682.0
loss/category_loss,0.23170319199562073,4692.0
loss/category_loss,0.10253849625587463,4705.0
loss/category_loss,0.2082894891500473,4715.0
loss/category_loss,0.17582036554813385,4725.0
loss/category_loss,0.24888993799686432,4735.0
loss/category_loss,0.283670574426651,4745.0
loss/category_loss,0.41269853711128235,4755.0
loss/category_loss,0.14079061150550842,4765.0
loss/category_loss,0.10640901327133179,4775.0
loss/category_loss,0.06421907991170883,4785.0
loss/category_loss,0.35600969195365906,4795.0
loss/category_loss,0.18758954107761383,4805.0
loss/category_loss,0.10865593701601028,4815.0
loss/category_loss,0.027258682996034622,4825.0
loss/category_loss,0.20181675255298615,4835.0
loss/category_loss,0.09952664375305176,4845.0
loss/category_loss,0.06614995002746582,4855.0
loss/category_loss,0.026688706129789352,4865.0
loss/category_loss,0.07575105130672455,4875.0
loss/category_loss,0.5201297998428345,4885.0
loss/category_loss,0.09105917811393738,4895.0
loss/category_loss,0.11056597530841827,4905.0
loss/category_loss,0.1468137502670288,4915.0
loss/category_loss,0.4214012622833252,4925.0
loss/category_loss,0.18280649185180664,4935.0
loss/category_loss,0.5059297680854797,4945.0
loss/category_loss,0.47423452138900757,4955.0
loss/category_loss,0.39397796988487244,4965.0
loss/category_loss,0.2061726152896881,4975.0
loss/category_loss,0.3073767125606537,4985.0
loss/category_loss,0.1194070354104042,4995.0
loss/category_loss,0.04841308668255806,5005.0
loss/category_loss,0.03607773035764694,5018.0
loss/category_loss,0.23782700300216675,5028.0
loss/category_loss,0.09375211596488953,5038.0
loss/category_loss,0.24288572371006012,5048.0
loss/category_loss,0.27243030071258545,5058.0
loss/category_loss,0.40353262424468994,5068.0
loss/category_loss,0.19539768993854523,5078.0
loss/category_loss,0.22242023050785065,5088.0
loss/category_loss,0.12095305323600769,5098.0
loss/category_loss,0.10135603696107864,5108.0
loss/category_loss,0.15125614404678345,5118.0
loss/category_loss,0.16293980181217194,5128.0
loss/category_loss,0.05400194972753525,5138.0
loss/category_loss,0.006686810404062271,5148.0
loss/category_loss,0.027331195771694183,5158.0
loss/category_loss,0.06018427386879921,5168.0
loss/category_loss,0.18057045340538025,5178.0
loss/category_loss,0.2575691044330597,5188.0
loss/category_loss,0.05106516554951668,5198.0
loss/category_loss,0.27874070405960083,5208.0
loss/category_loss,0.09936033934354782,5218.0
loss/category_loss,0.24722950160503387,5228.0
loss/category_loss,0.17390096187591553,5238.0
loss/category_loss,0.2940758466720581,5248.0
loss/category_loss,0.1145578995347023,5258.0
loss/category_loss,0.07469449937343597,5268.0
loss/category_loss,0.09112276136875153,5278.0
loss/category_loss,0.4896988868713379,5288.0
loss/category_loss,0.031200746074318886,5298.0
loss/category_loss,0.11217421293258667,5308.0
loss/category_loss,0.325861394405365,5318.0
loss/category_loss,0.42953354120254517,5331.0
loss/category_loss,0.1471760869026184,5341.0
loss/category_loss,0.13946112990379333,5351.0
loss/category_loss,0.2662060260772705,5361.0
loss/category_loss,0.04778461903333664,5371.0
loss/category_loss,0.010604143142700195,5381.0
loss/category_loss,0.26714807748794556,5391.0
loss/category_loss,0.1702004373073578,5401.0
loss/category_loss,0.02768777310848236,5411.0
loss/category_loss,0.03704889863729477,5421.0
loss/category_loss,0.06788977980613708,5431.0
loss/category_loss,0.13296370208263397,5441.0
loss/category_loss,0.12704218924045563,5451.0
loss/category_loss,0.1543123424053192,5461.0
loss/category_loss,0.35094472765922546,5471.0
loss/category_loss,0.07952091097831726,5481.0
loss/category_loss,0.07654118537902832,5491.0
loss/category_loss,0.019206896424293518,5501.0
loss/category_loss,0.347293496131897,5511.0
loss/category_loss,0.35524922609329224,5521.0
loss/category_loss,0.3058158755302429,5531.0
loss/category_loss,0.343199759721756,5541.0
loss/category_loss,0.07539990544319153,5551.0
loss/category_loss,0.05703536793589592,5561.0
loss/category_loss,0.1275329440832138,5571.0
loss/category_loss,0.15919500589370728,5581.0
loss/category_loss,0.3854788839817047,5591.0
loss/category_loss,0.09068996459245682,5601.0
loss/category_loss,0.02383922040462494,5611.0
loss/category_loss,0.08178693801164627,5621.0
loss/category_loss,0.40508803725242615,5631.0
loss/category_loss,0.09334327280521393,5644.0
loss/category_loss,0.06943927705287933,5654.0
loss/category_loss,0.12744511663913727,5664.0
loss/category_loss,0.1534174084663391,5674.0
loss/category_loss,0.030091194435954094,5684.0
loss/category_loss,0.12679125368595123,5694.0
loss/category_loss,0.03525109961628914,5704.0
loss/category_loss,0.2907775640487671,5714.0
loss/category_loss,0.02895773947238922,5724.0
loss/category_loss,0.24052311480045319,5734.0
loss/category_loss,0.054385241121053696,5744.0
loss/category_loss,0.37161707878112793,5754.0
loss/category_loss,0.07134974002838135,5764.0
loss/category_loss,0.15642371773719788,5774.0
loss/category_loss,0.11574392765760422,5784.0
loss/category_loss,0.26400473713874817,5794.0
loss/category_loss,0.3015853464603424,5804.0
loss/category_loss,0.3425201177597046,5814.0
loss/category_loss,0.06451819092035294,5824.0
loss/category_loss,0.02208486944437027,5834.0
loss/category_loss,0.16592960059642792,5844.0
loss/category_loss,0.17806169390678406,5854.0
loss/category_loss,0.4434099793434143,5864.0
loss/category_loss,0.3442867696285248,5874.0
loss/category_loss,0.3389379680156708,5884.0
loss/category_loss,0.4178287982940674,5894.0
loss/category_loss,0.19442734122276306,5904.0
loss/category_loss,0.11239901185035706,5914.0
loss/category_loss,0.32037389278411865,5924.0
loss/category_loss,0.06321990489959717,5934.0
loss/category_loss,0.09178130328655243,5944.0
loss/category_loss,0.0276186466217041,5957.0
loss/category_loss,0.13838744163513184,5967.0
loss/category_loss,0.04573638364672661,5977.0
loss/category_loss,0.08054598420858383,5987.0
loss/category_loss,0.15467479825019836,5997.0
loss/category_loss,0.02714025042951107,6007.0
loss/category_loss,0.03648882359266281,6017.0
loss/category_loss,0.06727565079927444,6027.0
loss/category_loss,0.1929505318403244,6037.0
loss/category_loss,0.059380993247032166,6047.0
loss/category_loss,0.15455572307109833,6057.0
loss/category_loss,0.014341458678245544,6067.0
loss/category_loss,0.035935595631599426,6077.0
loss/category_loss,0.17337046563625336,6087.0
loss/category_loss,0.1423037350177765,6097.0
loss/category_loss,0.0893540158867836,6107.0
loss/category_loss,0.12193989753723145,6117.0
loss/category_loss,0.11863706260919571,6127.0
loss/category_loss,0.19883832335472107,6137.0
loss/category_loss,0.22086086869239807,6147.0
loss/category_loss,0.03905755281448364,6157.0
loss/category_loss,0.11626891791820526,6167.0
loss/category_loss,0.10737647116184235,6177.0
loss/category_loss,0.01828037016093731,6187.0
loss/category_loss,0.08989523351192474,6197.0
loss/category_loss,0.03251244127750397,6207.0
loss/category_loss,0.13055239617824554,6217.0
loss/category_loss,0.14677129685878754,6227.0
loss/category_loss,0.02982529252767563,6237.0
loss/category_loss,0.09946556389331818,6247.0
loss/category_loss,0.1456889659166336,6257.0
loss/category_loss,0.13666751980781555,6270.0
loss/category_loss,0.20335328578948975,6280.0
loss/category_loss,0.0854378193616867,6290.0
loss/category_loss,0.060575082898139954,6300.0
loss/category_loss,0.24135415256023407,6310.0
loss/category_loss,0.03503536432981491,6320.0
loss/category_loss,0.16201552748680115,6330.0
loss/category_loss,0.30907589197158813,6340.0
loss/category_loss,0.3252623677253723,6350.0
loss/category_loss,0.37514129281044006,6360.0
loss/category_loss,0.04476923495531082,6370.0
loss/category_loss,0.19324631989002228,6380.0
loss/category_loss,0.11359044909477234,6390.0
loss/category_loss,0.03866789489984512,6400.0
loss/category_loss,0.019769445061683655,6410.0
loss/category_loss,0.1439378559589386,6420.0
loss/category_loss,0.06324586272239685,6430.0
loss/category_loss,0.01902550645172596,6440.0
loss/category_loss,0.07550787925720215,6450.0
loss/category_loss,0.17142820358276367,6460.0
loss/category_loss,0.2585168182849884,6470.0
loss/category_loss,0.10560378432273865,6480.0
loss/category_loss,0.178460031747818,6490.0
