metric,value,step
loss/category_loss,1.9344024658203125,2610.0
loss/category_loss,2.5667200088500977,2620.0
loss/category_loss,2.636176347732544,2630.0
loss/category_loss,2.9479992389678955,2640.0
loss/category_loss,2.5369155406951904,2650.0
loss/category_loss,2.8135783672332764,2660.0
loss/category_loss,2.0193166732788086,2670.0
loss/category_loss,2.2255971431732178,2680.0
loss/category_loss,2.468937397003174,2690.0
loss/category_loss,2.153938055038452,2700.0
loss/category_loss,2.2469234466552734,2710.0
loss/category_loss,2.287316083908081,2720.0
loss/category_loss,2.701770305633545,2730.0
loss/category_loss,2.3486075401306152,2740.0
loss/category_loss,1.693713903427124,2750.0
loss/category_loss,1.876999855041504,2760.0
loss/category_loss,2.6182568073272705,2770.0
loss/category_loss,2.3968210220336914,2780.0
loss/category_loss,2.606029510498047,2790.0
loss/category_loss,2.5308754444122314,2800.0
loss/category_loss,2.1549103260040283,2810.0
loss/category_loss,2.470320701599121,2820.0
loss/category_loss,2.4926013946533203,2830.0
loss/category_loss,2.3769478797912598,2840.0
loss/category_loss,2.258129596710205,2850.0
loss/category_loss,2.887746810913086,2860.0
loss/category_loss,2.427164077758789,2870.0
loss/category_loss,2.9777920246124268,2880.0
loss/category_loss,2.0638532638549805,2890.0
loss/category_loss,1.9883612394332886,2900.0
loss/category_loss,2.2096734046936035,2910.0
loss/category_loss,1.8971574306488037,2920.0
loss/category_loss,2.423469066619873,2930.0
loss/category_loss,2.998502016067505,2940.0
loss/category_loss,2.5558688640594482,2950.0
loss/category_loss,1.9054268598556519,2960.0
loss/category_loss,1.7896016836166382,2970.0
loss/category_loss,2.934267520904541,2980.0
loss/category_loss,2.394334316253662,2990.0
loss/category_loss,2.501840591430664,3000.0
loss/category_loss,2.4821057319641113,3010.0
loss/category_loss,2.25417423248291,3020.0
loss/category_loss,2.404676675796509,3030.0
loss/category_loss,1.7307430505752563,3040.0
loss/category_loss,2.459345579147339,3050.0
loss/category_loss,2.189736843109131,3060.0
loss/category_loss,1.9653263092041016,3070.0
loss/category_loss,2.3770997524261475,3080.0
loss/category_loss,2.494419574737549,3090.0
loss/category_loss,1.9165295362472534,3100.0
loss/category_loss,1.966626524925232,3110.0
loss/category_loss,2.335753917694092,3120.0
loss/category_loss,2.5434584617614746,3135.0
loss/category_loss,2.696798086166382,3145.0
loss/category_loss,2.2709848880767822,3155.0
loss/category_loss,2.3311831951141357,3165.0
loss/category_loss,2.692277431488037,3175.0
loss/category_loss,2.040778398513794,3185.0
loss/category_loss,2.2611191272735596,3195.0
loss/category_loss,2.148399591445923,3205.0
loss/category_loss,2.192638874053955,3215.0
loss/category_loss,2.496575117111206,3225.0
loss/category_loss,2.8194308280944824,3235.0
loss/category_loss,2.7099504470825195,3245.0
loss/category_loss,2.211073398590088,3255.0
loss/category_loss,2.153780460357666,3265.0
loss/category_loss,2.2687761783599854,3275.0
loss/category_loss,2.2043325901031494,3285.0
loss/category_loss,2.5565710067749023,3295.0
loss/category_loss,1.8618149757385254,3305.0
loss/category_loss,2.150280237197876,3315.0
loss/category_loss,2.7369680404663086,3325.0
loss/category_loss,2.271341323852539,3335.0
loss/category_loss,2.3992319107055664,3345.0
loss/category_loss,2.731350898742676,3355.0
loss/category_loss,2.4302124977111816,3365.0
loss/category_loss,2.615208864212036,3375.0
loss/category_loss,1.5839338302612305,3385.0
loss/category_loss,2.1715731620788574,3395.0
loss/category_loss,2.303126096725464,3405.0
loss/category_loss,1.9803924560546875,3415.0
loss/category_loss,2.6649367809295654,3425.0
loss/category_loss,2.048943042755127,3435.0
loss/category_loss,2.2727854251861572,3445.0
loss/category_loss,1.7759703397750854,3455.0
loss/category_loss,2.3881640434265137,3465.0
loss/category_loss,2.355133533477783,3475.0
loss/category_loss,2.3532440662384033,3485.0
loss/category_loss,2.556145668029785,3495.0
loss/category_loss,1.7125880718231201,3505.0
loss/category_loss,2.268874168395996,3515.0
loss/category_loss,3.018653154373169,3525.0
loss/category_loss,1.983641505241394,3535.0
loss/category_loss,2.323659896850586,3545.0
loss/category_loss,2.4646198749542236,3555.0
loss/category_loss,2.457482099533081,3565.0
loss/category_loss,2.257756471633911,3575.0
loss/category_loss,2.1761176586151123,3585.0
loss/category_loss,2.18652081489563,3595.0
loss/category_loss,2.697067975997925,3605.0
loss/category_loss,2.008881092071533,3615.0
loss/category_loss,2.007134437561035,3625.0
loss/category_loss,1.8592418432235718,3635.0
loss/category_loss,2.4802329540252686,3645.0
loss/category_loss,2.100825548171997,3655.0
loss/category_loss,2.382091522216797,3665.0
loss/category_loss,2.3533308506011963,3675.0
loss/category_loss,2.148191452026367,3685.0
loss/category_loss,2.1758055686950684,3695.0
loss/category_loss,2.825518846511841,3705.0
loss/category_loss,2.2484402656555176,3715.0
loss/category_loss,2.444249153137207,3725.0
loss/category_loss,2.379476308822632,3735.0
loss/category_loss,2.468782901763916,3745.0
loss/category_loss,2.022981643676758,3760.0
loss/category_loss,2.006850004196167,3770.0
loss/category_loss,3.148674726486206,3780.0
loss/category_loss,2.2509446144104004,3790.0
loss/category_loss,1.9970444440841675,3800.0
loss/category_loss,2.1632561683654785,3810.0
loss/category_loss,2.556018352508545,3820.0
loss/category_loss,2.92144513130188,3830.0
loss/category_loss,2.061599016189575,3840.0
loss/category_loss,1.8667681217193604,3850.0
loss/category_loss,1.792065978050232,3860.0
loss/category_loss,2.548994541168213,3870.0
loss/category_loss,1.9825199842453003,3880.0
loss/category_loss,1.7071533203125,3890.0
loss/category_loss,2.504117727279663,3900.0
loss/category_loss,2.5273592472076416,3910.0
loss/category_loss,2.3814730644226074,3920.0
loss/category_loss,2.2552692890167236,3930.0
loss/category_loss,2.6519320011138916,3940.0
loss/category_loss,2.1554393768310547,3950.0
loss/category_loss,2.197601795196533,3960.0
loss/category_loss,2.1426172256469727,3970.0
loss/category_loss,2.1860439777374268,3980.0
loss/category_loss,2.0457725524902344,3990.0
loss/category_loss,1.9879626035690308,4000.0
loss/category_loss,2.3520262241363525,4010.0
loss/category_loss,1.8599579334259033,4020.0
loss/category_loss,2.525256872177124,4030.0
loss/category_loss,2.4936511516571045,4040.0
loss/category_loss,1.9973714351654053,4050.0
loss/category_loss,2.5542378425598145,4060.0
loss/category_loss,2.2399511337280273,4070.0
loss/category_loss,2.3521625995635986,4080.0
loss/category_loss,1.6238932609558105,4090.0
loss/category_loss,1.628668189048767,4100.0
loss/category_loss,3.0754566192626953,4110.0
loss/category_loss,1.8125146627426147,4120.0
loss/category_loss,2.8713459968566895,4130.0
loss/category_loss,2.467111825942993,4140.0
loss/category_loss,2.0371508598327637,4150.0
loss/category_loss,2.6719985008239746,4160.0
loss/category_loss,1.6882927417755127,4170.0
loss/category_loss,2.437429904937744,4180.0
loss/category_loss,2.221108913421631,4190.0
loss/category_loss,3.0352604389190674,4200.0
loss/category_loss,2.161731243133545,4210.0
loss/category_loss,2.465878486633301,4220.0
loss/category_loss,2.336662530899048,4230.0
loss/category_loss,2.4798762798309326,4240.0
loss/category_loss,2.7054085731506348,4250.0
loss/category_loss,1.9978289604187012,4260.0
loss/category_loss,2.3821094036102295,4270.0
loss/category_loss,2.4092628955841064,4280.0
loss/category_loss,2.092935085296631,4290.0
loss/category_loss,2.3999404907226562,4300.0
loss/category_loss,1.715932011604309,4310.0
loss/category_loss,1.903874158859253,4320.0
loss/category_loss,1.7291755676269531,4330.0
loss/category_loss,2.600480556488037,4340.0
loss/category_loss,2.248894214630127,4350.0
loss/category_loss,2.1898510456085205,4360.0
loss/category_loss,2.1597366333007812,4370.0
loss/category_loss,2.433134078979492,4385.0
loss/category_loss,2.386695384979248,4395.0
loss/category_loss,1.986932635307312,4405.0
loss/category_loss,1.955971360206604,4415.0
loss/category_loss,1.9976049661636353,4425.0
loss/category_loss,2.4482407569885254,4435.0
loss/category_loss,2.128673553466797,4445.0
loss/category_loss,2.1351194381713867,4455.0
loss/category_loss,2.5303616523742676,4465.0
loss/category_loss,2.7910664081573486,4475.0
loss/category_loss,1.9983601570129395,4485.0
loss/category_loss,2.583397626876831,4495.0
loss/category_loss,1.6960231065750122,4505.0
loss/category_loss,2.368307590484619,4515.0
loss/category_loss,1.9269368648529053,4525.0
loss/category_loss,2.060915946960449,4535.0
loss/category_loss,2.284849166870117,4545.0
loss/category_loss,1.9532675743103027,4555.0
loss/category_loss,1.4959601163864136,4565.0
loss/category_loss,1.677741527557373,4575.0
loss/category_loss,2.051837205886841,4585.0
loss/category_loss,2.022409439086914,4595.0
loss/category_loss,2.355567455291748,4605.0
loss/category_loss,2.938699245452881,4615.0
loss/category_loss,1.9434210062026978,4625.0
loss/category_loss,1.9133986234664917,4635.0
loss/category_loss,1.9966672658920288,4645.0
loss/category_loss,1.517906904220581,4655.0
loss/category_loss,1.6083720922470093,4665.0
loss/category_loss,2.105550765991211,4675.0
loss/category_loss,2.0044007301330566,4685.0
loss/category_loss,1.9861173629760742,4695.0
loss/category_loss,1.6696685552597046,4705.0
loss/category_loss,2.94183611869812,4715.0
loss/category_loss,2.0545806884765625,4725.0
loss/category_loss,2.3523929119110107,4735.0
loss/category_loss,2.3689870834350586,4745.0
loss/category_loss,2.29817795753479,4755.0
loss/category_loss,2.461703062057495,4765.0
loss/category_loss,2.422179698944092,4775.0
loss/category_loss,2.1482391357421875,4785.0
loss/category_loss,1.990444302558899,4795.0
loss/category_loss,1.7516827583312988,4805.0
loss/category_loss,2.4793968200683594,4815.0
loss/category_loss,2.570936918258667,4825.0
loss/category_loss,2.227185010910034,4835.0
loss/category_loss,2.119241237640381,4845.0
loss/category_loss,2.1359856128692627,4855.0
loss/category_loss,1.7841378450393677,4865.0
loss/category_loss,1.8729280233383179,4875.0
loss/category_loss,2.1310203075408936,4885.0
loss/category_loss,1.7640341520309448,4895.0
loss/category_loss,2.2983322143554688,4905.0
loss/category_loss,2.568296432495117,4915.0
loss/category_loss,2.2129414081573486,4925.0
loss/category_loss,2.359591007232666,4935.0
loss/category_loss,2.366863250732422,4945.0
loss/category_loss,2.7586255073547363,4955.0
loss/category_loss,1.9703421592712402,4965.0
loss/category_loss,1.7925971746444702,4975.0
loss/category_loss,2.26008677482605,4985.0
loss/category_loss,2.7103710174560547,4995.0
loss/category_loss,1.500204086303711,5010.0
loss/category_loss,2.28625750541687,5020.0
loss/category_loss,2.079714298248291,5030.0
loss/category_loss,2.0711796283721924,5040.0
