loss,acc,f1_score,val_loss,val_acc,val_f1_score,lr
2.1176398714495375,0.9965832829475403,0.000619333004578948,0.01988227046220689,0.9966955780982971,0.000642453960608691,9.999999747378752e-05
2.032432635267016,0.9965860843658447,0.000693872629199177,0.019838639610522502,0.9966953992843628,0.0006501073949038982,9.999999747378752e-05
2.0233584823071116,0.9965860247612,0.0007165351998992264,0.01988980591901251,0.9966954588890076,0.0006643069791607559,9.999999747378752e-05
2.015106561016029,0.9965862035751343,0.0007444523507729173,0.019803531216205778,0.9966955780982971,0.0007086842670105398,9.999999747378752e-05
1.9991774756471876,0.9965863227844238,0.000808642478659749,0.019691357389092445,0.9966955780982971,0.0008489383035339415,9.999999747378752e-05
1.975000191406465,0.9965860247612,0.0009160811314359307,0.019736781514979696,0.9966956973075867,0.0007711189100518823,9.999999747378752e-05
1.9494561692358743,0.996586799621582,0.001021331176161766,0.019841510148064512,0.9966955780982971,0.0008748950203880668,9.999999747378752e-05
1.9116678015614899,0.9965869188308716,0.00121971289627254,0.01977632854234528,0.9966956973075867,0.0008341468637809157,9.999999747378752e-05
1.8442216585723448,0.9965861439704895,0.0015859507257118821,0.020271875669021864,0.9966947436332703,0.0008645239868201315,9.999999747378752e-05
1.7428770810113827,0.9965901374816895,0.0026044200640171766,0.02073667012155056,0.9966945648193359,0.0010244791628792882,9.999999747378752e-05
1.507048203575779,0.9966405630111694,0.00616583414375782,0.021891358484690253,0.9966854453086853,0.0010747028281912208,4.999999873689376e-05
1.2935765608263687,0.9967184066772461,0.010601424612104893,0.02276874308449191,0.9966827034950256,0.0011549743358045816,4.999999873689376e-05
1.1068942769144623,0.9967964887619019,0.015420421957969666,0.02337539674261132,0.996683657169342,0.0012075332924723625,4.999999873689376e-05
0.9584903112263746,0.9969020485877991,0.019798317924141884,0.023448491267658567,0.9966776371002197,0.0011700665345415473,4.999999873689376e-05
0.8352063715961617,0.9969777464866638,0.023910140618681908,0.02474312433922613,0.9966607093811035,0.001338769099675119,4.999999873689376e-05
0.7326857672946554,0.9970417618751526,0.027492625638842583,0.02437513875397476,0.9966642260551453,0.0012658846098929644,2.499999936844688e-05
0.6166102066174359,0.997036337852478,0.03077453374862671,0.02522111774699108,0.9966521859169006,0.001406509312801063,2.499999936844688e-05
0.5789421153068542,0.997039794921875,0.03161060810089111,0.025929610471467714,0.9966292381286621,0.0013668674509972334,2.499999936844688e-05
0.5676343648870227,0.997048556804657,0.031965792179107666,0.025674625325041847,0.9966419339179993,0.0013739177957177162,2.499999936844688e-05
0.5564661477988875,0.9970452785491943,0.03246288001537323,0.02595548054857834,0.9966251254081726,0.001417613006196916,2.499999936844688e-05
0.539711340951248,0.9970306754112244,0.03296065703034401,0.026159076775247987,0.9966300129890442,0.0014507690211758018,1.249999968422344e-05
0.4976743203989217,0.9969634413719177,0.03431544825434685,0.028441511950380093,0.9965749979019165,0.0015099390875548124,1.249999968422344e-05
0.4891241235968093,0.9969616532325745,0.03428734838962555,0.029305071897200635,0.996543288230896,0.0015464510070160031,1.249999968422344e-05
0.49330428711125546,0.9969752430915833,0.0341886430978775,0.028666991237047558,0.9965704083442688,0.0015295385383069515,1.249999968422344e-05
0.49693930204485504,0.9969832301139832,0.03420203924179077,0.02837190092415423,0.9965722560882568,0.0015112570254132152,1.249999968422344e-05
0.49350256587418034,0.9969678521156311,0.034307390451431274,0.028540354675135098,0.996577262878418,0.001565525191836059,6.24999984211172e-06
0.4789702903049093,0.9969434142112732,0.03467860445380211,0.0302784779687991,0.9965178966522217,0.0015828318428248167,6.24999984211172e-06
0.4757548064749006,0.996942400932312,0.03486309200525284,0.031370938881426245,0.9964795708656311,0.0015846192836761475,6.24999984211172e-06
0.4751339547734865,0.9969499111175537,0.03486628457903862,0.032177288689323374,0.9964463710784912,0.0016602405812591314,6.24999984211172e-06
0.47595566205575435,0.9969518780708313,0.034980617463588715,0.0324115817611282,0.9964428544044495,0.0016141689848154783,6.24999984211172e-06
0.47731478247844,0.9969554543495178,0.034970805048942566,0.03236839059438255,0.9964439868927002,0.0015756651991978288,3.12499992105586e-06
0.474151487400834,0.9969496726989746,0.03503812476992607,0.032657984040073446,0.9964293241500854,0.001560014788992703,3.12499992105586e-06
0.47355699589554695,0.9969468116760254,0.035028085112571716,0.03310284662891079,0.9964184165000916,0.001657587825320661,3.12499992105586e-06
0.4734392036854381,0.9969484210014343,0.0350976288318634,0.03351928374251804,0.9964005947113037,0.0016316379187628627,3.12499992105586e-06
0.47332241340422293,0.9969460964202881,0.0350792296230793,0.033778875462106756,0.9963904023170471,0.0015939715085551143,3.12499992105586e-06
0.47307561498292733,0.9969496130943298,0.03495088964700699,0.03396327265009687,0.9963935017585754,0.0015689500141888857,1.56249996052793e-06
0.4728495243905296,0.9969450235366821,0.035189904272556305,0.034240570926182975,0.9963870048522949,0.001692040590569377,1.56249996052793e-06
0.47278847288077985,0.9969466328620911,0.03505760803818703,0.034300008889388396,0.9963808655738831,0.0016003496712073684,1.56249996052793e-06
0.4728511493978366,0.9969456791877747,0.03517629951238632,0.034500287342313175,0.9963766932487488,0.0015931598609313369,1.56249996052793e-06
0.4727856273214582,0.9969460368156433,0.03516567498445511,0.034671929539055436,0.9963724613189697,0.0015698453644290566,1.56249996052793e-06
