loss,acc,f1_score,val_loss,val_acc,val_f1_score,lr
2.1079549458713625,0.9966055154800415,0.0008080883999355137,0.020517637891074022,0.9965890049934387,0.0008824061951600015,9.999999747378752e-05
2.0226584111893335,0.9966093301773071,0.0009197885519824922,0.020485372530917326,0.996588945388794,0.0008874136256054044,9.999999747378752e-05
2.0069305914475914,0.9966096878051758,0.0009832823416218162,0.02028119514385859,0.9965888261795044,0.0009859222918748856,9.999999747378752e-05
1.9888159364820455,0.9966095685958862,0.0010788062354549766,0.02029255162924528,0.996588945388794,0.0010385920759290457,9.999999747378752e-05
1.9679994578067916,0.9966095089912415,0.0011760778725147247,0.020253192571302255,0.9965890645980835,0.0010839502792805433,9.999999747378752e-05
1.9330959941846466,0.9966093897819519,0.0014026951976120472,0.02041821784029404,0.996588945388794,0.0011604108149185777,9.999999747378752e-05
1.8752756624970972,0.9966100454330444,0.0018566350918263197,0.020618250283102196,0.9965890049934387,0.0012359065003693104,9.999999747378752e-05
1.7797091728562762,0.9966141581535339,0.0030733237508684397,0.02113188194731871,0.996588408946991,0.0013628609012812376,9.999999747378752e-05
1.5344725959451166,0.996662437915802,0.008643687702715397,0.02240024140725533,0.9965804815292358,0.0013883407227694988,4.999999873689376e-05
1.316680032904909,0.9967386722564697,0.015965471044182777,0.023965559837718805,0.9965645670890808,0.001594573026522994,4.999999873689376e-05
1.1205763976285412,0.9968376755714417,0.02441425994038582,0.02473535935084025,0.9965516924858093,0.001604751218110323,4.999999873689376e-05
0.9620219377111393,0.996941864490509,0.03279760852456093,0.025491267256438733,0.9965465068817139,0.0016013425774872303,4.999999873689376e-05
0.8509517312471696,0.9970083832740784,0.03888993337750435,0.025098015057543912,0.9965481758117676,0.0016232251655310392,4.999999873689376e-05
0.7463416331048899,0.9970784187316895,0.04508672654628754,0.024871992692351342,0.9965630769729614,0.001649548183195293,2.499999936844688e-05
0.6270598080338777,0.9970653057098389,0.050277967005968094,0.0264250577117006,0.9965216517448425,0.001701525878161192,2.499999936844688e-05
0.5858817093775615,0.9970678687095642,0.052444908767938614,0.026826161704957486,0.9965111613273621,0.001755493925884366,2.499999936844688e-05
0.5736670038924517,0.9970743656158447,0.052712466567754745,0.026582910555104415,0.9965195655822754,0.0017785949166864157,2.499999936844688e-05
0.5616744278553776,0.9970721006393433,0.05375159904360771,0.027033890100816884,0.9965153932571411,0.0017320599872618914,2.499999936844688e-05
0.5427954101596246,0.9970530271530151,0.054154444485902786,0.027222237115104995,0.9965090155601501,0.0017718423623591661,1.249999968422344e-05
0.49834991686747415,0.9970049858093262,0.05674826726317406,0.029102734848856927,0.9964606761932373,0.0018428002949804068,1.249999968422344e-05
