metric,value,step
loss/category_loss,0.6437171697616577,2331.0
loss/category_loss,0.3146982789039612,2341.0
loss/category_loss,0.11722913384437561,2351.0
loss/category_loss,0.1055077612400055,2361.0
loss/category_loss,0.20639729499816895,2371.0
loss/category_loss,0.10827267169952393,2381.0
loss/category_loss,0.30149757862091064,2391.0
loss/category_loss,0.1910843849182129,2401.0
loss/category_loss,0.18226918578147888,2411.0
loss/category_loss,0.39836299419403076,2421.0
loss/category_loss,0.22600194811820984,2431.0
loss/category_loss,0.16735872626304626,2441.0
loss/category_loss,0.2747595012187958,2451.0
loss/category_loss,0.18994738161563873,2461.0
loss/category_loss,0.5363608002662659,2471.0
loss/category_loss,0.027433976531028748,2481.0
loss/category_loss,0.3494380712509155,2491.0
loss/category_loss,0.40566542744636536,2501.0
loss/category_loss,0.40259161591529846,2514.0
loss/category_loss,0.14623045921325684,2524.0
loss/category_loss,0.3306441903114319,2534.0
loss/category_loss,0.13409945368766785,2544.0
loss/category_loss,0.17660486698150635,2554.0
loss/category_loss,0.22597067058086395,2564.0
loss/category_loss,0.20269200205802917,2574.0
loss/category_loss,0.3684370219707489,2584.0
loss/category_loss,0.20274533331394196,2594.0
loss/category_loss,0.21828755736351013,2604.0
loss/category_loss,0.3843776285648346,2614.0
loss/category_loss,0.4070504307746887,2624.0
loss/category_loss,0.06554634869098663,2634.0
loss/category_loss,0.2594529986381531,2644.0
loss/category_loss,0.1400483399629593,2654.0
loss/category_loss,0.8832738399505615,2664.0
loss/category_loss,0.31904137134552,2674.0
loss/category_loss,0.27847298979759216,2684.0
loss/category_loss,0.4210534393787384,2694.0
loss/category_loss,0.292341023683548,2704.0
loss/category_loss,0.2730807363986969,2714.0
loss/category_loss,0.5454411506652832,2724.0
loss/category_loss,0.31581825017929077,2734.0
loss/category_loss,0.33962327241897583,2744.0
loss/category_loss,0.3032679259777069,2754.0
loss/category_loss,0.6387343406677246,2764.0
loss/category_loss,0.34968411922454834,2774.0
loss/category_loss,0.28659236431121826,2784.0
loss/category_loss,0.1782202571630478,2794.0
loss/category_loss,0.11509159952402115,2804.0
loss/category_loss,0.2419745922088623,2814.0
loss/category_loss,0.3130396008491516,2827.0
loss/category_loss,0.2225787341594696,2837.0
loss/category_loss,0.32956770062446594,2847.0
loss/category_loss,0.026198089122772217,2857.0
loss/category_loss,0.025716662406921387,2867.0
loss/category_loss,0.20247232913970947,2877.0
loss/category_loss,0.1323138177394867,2887.0
loss/category_loss,0.39039167761802673,2897.0
loss/category_loss,0.29295504093170166,2907.0
loss/category_loss,0.03942328691482544,2917.0
loss/category_loss,0.22279193997383118,2927.0
loss/category_loss,0.17694151401519775,2937.0
loss/category_loss,0.1615753471851349,2947.0
loss/category_loss,0.19698110222816467,2957.0
loss/category_loss,0.07290266454219818,2967.0
loss/category_loss,0.23781003057956696,2977.0
loss/category_loss,0.14164498448371887,2987.0
loss/category_loss,0.17418155074119568,2997.0
loss/category_loss,0.21244415640830994,3007.0
loss/category_loss,0.24121738970279694,3017.0
loss/category_loss,0.5997425317764282,3027.0
loss/category_loss,0.13525107502937317,3037.0
loss/category_loss,0.27385184168815613,3047.0
loss/category_loss,0.37324512004852295,3057.0
loss/category_loss,0.3892735242843628,3067.0
loss/category_loss,0.2226494550704956,3077.0
loss/category_loss,0.2754465639591217,3087.0
loss/category_loss,0.12262601405382156,3097.0
loss/category_loss,0.28595009446144104,3107.0
loss/category_loss,0.22717274725437164,3117.0
loss/category_loss,0.2144341766834259,3127.0
loss/category_loss,0.4164735972881317,3140.0
loss/category_loss,0.2842293679714203,3150.0
loss/category_loss,0.025831550359725952,3160.0
loss/category_loss,0.054866306483745575,3170.0
loss/category_loss,0.24674630165100098,3180.0
loss/category_loss,0.07146996259689331,3190.0
loss/category_loss,0.034596607089042664,3200.0
loss/category_loss,0.05533039569854736,3210.0
loss/category_loss,0.030422717332839966,3220.0
loss/category_loss,0.11438576877117157,3230.0
loss/category_loss,0.09415215253829956,3240.0
loss/category_loss,0.12086058408021927,3250.0
loss/category_loss,0.10723573714494705,3260.0
loss/category_loss,0.2189195156097412,3270.0
loss/category_loss,0.032725460827350616,3280.0
loss/category_loss,0.31077998876571655,3290.0
loss/category_loss,0.06070911884307861,3300.0
loss/category_loss,0.09696489572525024,3310.0
loss/category_loss,0.2948649525642395,3320.0
loss/category_loss,0.03173021227121353,3330.0
loss/category_loss,0.10691115260124207,3340.0
loss/category_loss,0.05432744324207306,3350.0
loss/category_loss,0.07060274481773376,3360.0
loss/category_loss,0.043796032667160034,3370.0
loss/category_loss,0.05208389461040497,3380.0
loss/category_loss,0.20296746492385864,3390.0
loss/category_loss,0.07648805528879166,3400.0
loss/category_loss,0.18671627342700958,3410.0
loss/category_loss,0.02731381356716156,3420.0
loss/category_loss,0.15064872801303864,3430.0
loss/category_loss,0.21101343631744385,3440.0
loss/category_loss,0.1034936010837555,3453.0
loss/category_loss,0.08681900799274445,3463.0
loss/category_loss,0.032330065965652466,3473.0
loss/category_loss,0.11473995447158813,3483.0
loss/category_loss,0.5310525298118591,3493.0
loss/category_loss,0.15286800265312195,3503.0
loss/category_loss,0.2960205078125,3513.0
loss/category_loss,0.17053276300430298,3523.0
loss/category_loss,0.09461357444524765,3533.0
loss/category_loss,0.05169958621263504,3543.0
loss/category_loss,0.17785826325416565,3553.0
loss/category_loss,0.09555871784687042,3563.0
loss/category_loss,0.09274005144834518,3573.0
loss/category_loss,0.14730027318000793,3583.0
loss/category_loss,0.3307752013206482,3593.0
loss/category_loss,0.11180566996335983,3603.0
loss/category_loss,0.3620246648788452,3613.0
loss/category_loss,0.4708648920059204,3623.0
loss/category_loss,0.1431989073753357,3633.0
loss/category_loss,0.24208813905715942,3643.0
loss/category_loss,0.05519704148173332,3653.0
loss/category_loss,0.019159913063049316,3663.0
loss/category_loss,0.06460274755954742,3673.0
loss/category_loss,0.0382995530962944,3683.0
loss/category_loss,0.23919937014579773,3693.0
loss/category_loss,0.3977084755897522,3703.0
loss/category_loss,0.03170676529407501,3713.0
loss/category_loss,0.3446248471736908,3723.0
loss/category_loss,0.08271754533052444,3733.0
loss/category_loss,0.08896966278553009,3743.0
loss/category_loss,0.1059541180729866,3753.0
loss/category_loss,0.22304056584835052,3766.0
loss/category_loss,0.01568642258644104,3776.0
loss/category_loss,0.0226590558886528,3786.0
loss/category_loss,0.16439169645309448,3796.0
loss/category_loss,0.04596639424562454,3806.0
loss/category_loss,0.0513748824596405,3816.0
loss/category_loss,0.03222915530204773,3826.0
loss/category_loss,0.03784087300300598,3836.0
loss/category_loss,0.07949106395244598,3846.0
loss/category_loss,0.04937196522951126,3856.0
loss/category_loss,0.007481768727302551,3866.0
loss/category_loss,0.006273865699768066,3876.0
loss/category_loss,0.07819262892007828,3886.0
loss/category_loss,0.09394321590662003,3896.0
loss/category_loss,0.5225586295127869,3906.0
loss/category_loss,0.3160463571548462,3916.0
loss/category_loss,0.05331315100193024,3926.0
loss/category_loss,0.10331256687641144,3936.0
loss/category_loss,0.19308827817440033,3946.0
loss/category_loss,0.2108284831047058,3956.0
loss/category_loss,0.086669921875,3966.0
loss/category_loss,0.11262127757072449,3976.0
loss/category_loss,0.1973067820072174,3986.0
loss/category_loss,0.1512937992811203,3996.0
loss/category_loss,0.21808895468711853,4006.0
loss/category_loss,0.08940239250659943,4016.0
loss/category_loss,0.0770726203918457,4026.0
loss/category_loss,0.346364825963974,4036.0
loss/category_loss,0.246743306517601,4046.0
loss/category_loss,0.03519716113805771,4056.0
loss/category_loss,0.2366751879453659,4066.0
loss/category_loss,0.04225212708115578,4079.0
loss/category_loss,0.015755847096443176,4089.0
loss/category_loss,0.04399406909942627,4099.0
loss/category_loss,0.018744856119155884,4109.0
loss/category_loss,0.07147683203220367,4119.0
loss/category_loss,0.08676403015851974,4129.0
loss/category_loss,0.14153777062892914,4139.0
loss/category_loss,0.019511468708515167,4149.0
loss/category_loss,0.019851937890052795,4159.0
loss/category_loss,0.08695222437381744,4169.0
loss/category_loss,0.2741939127445221,4179.0
loss/category_loss,0.08448272943496704,4189.0
loss/category_loss,0.10449826717376709,4199.0
loss/category_loss,0.00908505916595459,4209.0
loss/category_loss,0.035787180066108704,4219.0
loss/category_loss,0.005494564771652222,4229.0
loss/category_loss,0.4670793414115906,4239.0
loss/category_loss,0.08963648229837418,4249.0
loss/category_loss,0.33458030223846436,4259.0
loss/category_loss,0.15907445549964905,4269.0
loss/category_loss,0.14992333948612213,4279.0
loss/category_loss,0.024185627698898315,4289.0
loss/category_loss,0.03687881678342819,4299.0
loss/category_loss,0.1845710128545761,4309.0
loss/category_loss,0.03563164174556732,4319.0
loss/category_loss,0.15705926716327667,4329.0
loss/category_loss,0.00839969515800476,4339.0
loss/category_loss,0.3393216133117676,4349.0
loss/category_loss,0.16915181279182434,4359.0
loss/category_loss,0.06145421415567398,4369.0
loss/category_loss,0.0034707635641098022,4379.0
loss/category_loss,0.13882112503051758,4392.0
loss/category_loss,0.22096788883209229,4402.0
loss/category_loss,0.029085613787174225,4412.0
loss/category_loss,0.01284874975681305,4422.0
loss/category_loss,0.06322045624256134,4432.0
loss/category_loss,0.018199749290943146,4442.0
loss/category_loss,0.018519580364227295,4452.0
loss/category_loss,0.17582005262374878,4462.0
loss/category_loss,0.026264391839504242,4472.0
loss/category_loss,0.011905871331691742,4482.0
loss/category_loss,0.1831643283367157,4492.0
loss/category_loss,0.05974432826042175,4502.0
loss/category_loss,0.033653922379016876,4512.0
loss/category_loss,0.009546399116516113,4522.0
loss/category_loss,0.017812229692935944,4532.0
loss/category_loss,0.07249884307384491,4542.0
loss/category_loss,0.07238571345806122,4552.0
loss/category_loss,0.4882928431034088,4562.0
loss/category_loss,0.11725396662950516,4572.0
loss/category_loss,0.022412195801734924,4582.0
loss/category_loss,0.04420424625277519,4592.0
loss/category_loss,0.05945754051208496,4602.0
loss/category_loss,0.06023470312356949,4612.0
loss/category_loss,0.17772749066352844,4622.0
loss/category_loss,0.34067922830581665,4632.0
loss/category_loss,0.001734897494316101,4642.0
loss/category_loss,0.1505928486585617,4652.0
loss/category_loss,0.029892954975366592,4662.0
loss/category_loss,0.2074722796678543,4672.0
loss/category_loss,0.010128244757652283,4682.0
loss/category_loss,0.37456777691841125,4692.0
loss/category_loss,0.1895381510257721,4705.0
loss/category_loss,0.14739811420440674,4715.0
loss/category_loss,0.0063437893986701965,4725.0
loss/category_loss,0.09523659199476242,4735.0
loss/category_loss,0.3746225833892822,4745.0
loss/category_loss,0.13668744266033173,4755.0
loss/category_loss,0.010708332061767578,4765.0
loss/category_loss,0.4044055938720703,4775.0
loss/category_loss,0.29226139187812805,4785.0
loss/category_loss,0.0487346351146698,4795.0
loss/category_loss,0.03196168690919876,4805.0
loss/category_loss,0.1665976494550705,4815.0
loss/category_loss,0.1281016319990158,4825.0
loss/category_loss,0.20055611431598663,4835.0
loss/category_loss,0.16390632092952728,4845.0
loss/category_loss,0.012397363781929016,4855.0
loss/category_loss,0.05895097553730011,4865.0
loss/category_loss,0.19455300271511078,4875.0
loss/category_loss,0.07277563214302063,4885.0
loss/category_loss,0.05859147012233734,4895.0
loss/category_loss,0.005798015743494034,4905.0
loss/category_loss,0.09403454512357712,4915.0
loss/category_loss,0.06390981376171112,4925.0
loss/category_loss,0.07865247130393982,4935.0
loss/category_loss,0.047203004360198975,4945.0
loss/category_loss,0.10086621344089508,4955.0
loss/category_loss,0.013380952179431915,4965.0
loss/category_loss,0.10797453671693802,4975.0
loss/category_loss,0.16084426641464233,4985.0
loss/category_loss,0.18797114491462708,4995.0
loss/category_loss,0.3819650113582611,5005.0
loss/category_loss,0.0161806121468544,5018.0
loss/category_loss,0.0386485755443573,5028.0
loss/category_loss,0.07684628665447235,5038.0
loss/category_loss,0.07616624236106873,5048.0
loss/category_loss,0.020169854164123535,5058.0
loss/category_loss,0.1606753170490265,5068.0
loss/category_loss,0.0006491988897323608,5078.0
loss/category_loss,0.007143251597881317,5088.0
loss/category_loss,0.01803477108478546,5098.0
loss/category_loss,0.016134202480316162,5108.0
loss/category_loss,0.007306814193725586,5118.0
loss/category_loss,0.11676492542028427,5128.0
loss/category_loss,0.07264698296785355,5138.0
loss/category_loss,0.04807037115097046,5148.0
loss/category_loss,0.027504360303282738,5158.0
loss/category_loss,0.026176922023296356,5168.0
loss/category_loss,0.07481376826763153,5178.0
loss/category_loss,0.09544642269611359,5188.0
loss/category_loss,0.10913659632205963,5198.0
loss/category_loss,0.06547058373689651,5208.0
loss/category_loss,0.11556214839220047,5218.0
loss/category_loss,0.048990122973918915,5228.0
loss/category_loss,0.014368362724781036,5238.0
loss/category_loss,0.11688898503780365,5248.0
loss/category_loss,0.2187371551990509,5258.0
loss/category_loss,0.040016237646341324,5268.0
loss/category_loss,0.18605947494506836,5278.0
loss/category_loss,0.06279066205024719,5288.0
loss/category_loss,0.184579536318779,5298.0
loss/category_loss,0.015825964510440826,5308.0
loss/category_loss,0.034967973828315735,5318.0
loss/category_loss,0.024025920778512955,5331.0
loss/category_loss,0.007306009531021118,5341.0
loss/category_loss,0.14243948459625244,5351.0
loss/category_loss,0.06984913349151611,5361.0
loss/category_loss,0.03357113152742386,5371.0
loss/category_loss,0.09320519864559174,5381.0
loss/category_loss,0.012752264738082886,5391.0
loss/category_loss,0.007958963513374329,5401.0
loss/category_loss,0.12830327451229095,5411.0
loss/category_loss,0.022676005959510803,5421.0
loss/category_loss,0.060566626489162445,5431.0
loss/category_loss,0.04993385076522827,5441.0
loss/category_loss,0.21108588576316833,5451.0
loss/category_loss,0.034637413918972015,5461.0
loss/category_loss,0.012251637876033783,5471.0
loss/category_loss,0.001079946756362915,5481.0
loss/category_loss,0.11617020517587662,5491.0
loss/category_loss,0.012557819485664368,5501.0
loss/category_loss,0.007984057068824768,5511.0
loss/category_loss,0.10572625696659088,5521.0
loss/category_loss,0.048487190157175064,5531.0
loss/category_loss,0.04896536469459534,5541.0
loss/category_loss,0.0870601013302803,5551.0
loss/category_loss,0.04617668688297272,5561.0
loss/category_loss,0.14161226153373718,5571.0
loss/category_loss,0.1777763068675995,5581.0
loss/category_loss,0.019751936197280884,5591.0
loss/category_loss,0.01386234164237976,5601.0
loss/category_loss,0.08367139846086502,5611.0
loss/category_loss,0.04536399990320206,5621.0
loss/category_loss,0.008018523454666138,5631.0
loss/category_loss,0.019211120903491974,5644.0
loss/category_loss,0.22233381867408752,5654.0
loss/category_loss,0.03312968462705612,5664.0
loss/category_loss,0.08202998340129852,5674.0
loss/category_loss,0.001238599419593811,5684.0
loss/category_loss,0.0026245713233947754,5694.0
loss/category_loss,0.07557685673236847,5704.0
loss/category_loss,0.08072185516357422,5714.0
loss/category_loss,0.028935402631759644,5724.0
loss/category_loss,0.035259515047073364,5734.0
loss/category_loss,0.04351326823234558,5744.0
loss/category_loss,0.07846079766750336,5754.0
loss/category_loss,0.008175909519195557,5764.0
loss/category_loss,0.008050590753555298,5774.0
loss/category_loss,0.009476453065872192,5784.0
loss/category_loss,0.16868941485881805,5794.0
loss/category_loss,0.0517696887254715,5804.0
loss/category_loss,0.009326420724391937,5814.0
loss/category_loss,0.024125799536705017,5824.0
loss/category_loss,0.002368554472923279,5834.0
loss/category_loss,0.0633840411901474,5844.0
loss/category_loss,0.02436002343893051,5854.0
loss/category_loss,0.08711794763803482,5864.0
loss/category_loss,0.3899480402469635,5874.0
loss/category_loss,0.0038295239210128784,5884.0
loss/category_loss,0.33261603116989136,5894.0
loss/category_loss,0.033282533288002014,5904.0
loss/category_loss,0.0044282227754592896,5914.0
loss/category_loss,0.060391806066036224,5924.0
loss/category_loss,0.044201239943504333,5934.0
loss/category_loss,0.09797723591327667,5944.0
loss/category_loss,0.1629076451063156,5957.0
loss/category_loss,0.030179694294929504,5967.0
loss/category_loss,0.024097561836242676,5977.0
loss/category_loss,0.07151902467012405,5987.0
loss/category_loss,0.01151660829782486,5997.0
loss/category_loss,0.02127987891435623,6007.0
loss/category_loss,0.005689851939678192,6017.0
loss/category_loss,0.11221695691347122,6027.0
loss/category_loss,0.01033008098602295,6037.0
loss/category_loss,0.035267218947410583,6047.0
loss/category_loss,0.02859923243522644,6057.0
loss/category_loss,0.3087748885154724,6067.0
loss/category_loss,0.08011449128389359,6077.0
loss/category_loss,0.0017320364713668823,6087.0
loss/category_loss,0.06673413515090942,6097.0
loss/category_loss,0.010972589254379272,6107.0
loss/category_loss,0.10545270144939423,6117.0
loss/category_loss,0.1194879487156868,6127.0
loss/category_loss,0.009700998663902283,6137.0
loss/category_loss,0.0012087970972061157,6147.0
loss/category_loss,0.02068062126636505,6157.0
loss/category_loss,0.30737805366516113,6167.0
loss/category_loss,0.032660797238349915,6177.0
loss/category_loss,0.02370636910200119,6187.0
loss/category_loss,0.060345232486724854,6197.0
loss/category_loss,0.03595447912812233,6207.0
loss/category_loss,0.20349600911140442,6217.0
loss/category_loss,0.01119503378868103,6227.0
loss/category_loss,0.022379986941814423,6237.0
loss/category_loss,0.05449357628822327,6247.0
loss/category_loss,0.08306480199098587,6257.0
loss_weighted/category_loss,2.912196159362793,10.0
loss_weighted/category_loss,2.4307422637939453,20.0
loss_weighted/category_loss,2.607398748397827,30.0
loss_weighted/category_loss,2.2585344314575195,40.0
loss_weighted/category_loss,2.43560791015625,50.0
loss_weighted/category_loss,2.1883461475372314,60.0
loss_weighted/category_loss,2.292724132537842,70.0
loss_weighted/category_loss,2.3571667671203613,80.0
loss_weighted/category_loss,2.099076271057129,90.0
loss_weighted/category_loss,2.2866923809051514,100.0
loss_weighted/category_loss,2.624584436416626,110.0
loss_weighted/category_loss,1.6725987195968628,120.0
loss_weighted/category_loss,2.1170849800109863,130.0
loss_weighted/category_loss,2.1020188331604004,140.0
loss_weighted/category_loss,2.079051971435547,150.0
loss_weighted/category_loss,2.7699666023254395,160.0
loss_weighted/category_loss,1.8087761402130127,170.0
loss_weighted/category_loss,2.1508872509002686,180.0
loss_weighted/category_loss,2.530472755432129,190.0
